Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
7128	-59.50126	-120.5866	61.0853	0.00331509	0.0107774	0.00421801	0.000926826	0.00118078	0.00286483	0.00242181	0.00674742	0.00242933	0.000526824	0.000401247	0.00112757	0.00159515	0.00193049	0.00073276	0.000962696	0.00652904	0.00329798	0.000214772	0.000941233	0.00202361	0.00113068	0.00230431	0.000997857	0.00330186	0.00720771	0.0112783	0.00182379	0.00148189	8.54266e-05	0.000526788	0.00156947	0.0133994	0.00156775	0.000995581	0.00203039	0.00822067	0.00379693	0.00261994	0.00428155	0.0043479	0.0090163	0.00278529	0.0010748	0.00418479	0.000949276	0.00558888	0.952918	1.1177	0.9105514	1.089449	0.139349	0.382452	0.740921	1.34967	2.61471	7.17624	1.425006	1.196471	2.131419	0.0218483	0.0710288	0.0277991	0.0061083	0.00778197	0.0188808	0.0159611	0.0444692	0.0160106	0.00347206	0.00264444	0.00743133	0.0105129	0.012723	0.0048293	0.0063447	0.04303	0.0217355	0.00141547	0.00620324	0.0133367	0.00745178	0.0151867	0.00657643	0.0217611	0.0475028	0.0743299	0.0120198	0.00976649	0.000563008	0.00347183	0.0103437	0.0883094	0.0103324	0.00656143	0.0133814	0.0541788	0.0250238	0.0172668	0.0282178	0.0286551	0.0594224	0.0183566	0.00708351	0.0275801	0.00625626	0.0368338	0.796644	0.203356	0.7966439	0.1517323
7164	-62.28917	-124.1253	61.83608	0.031023	0.0072491	0.00439163	0.00931531	0.0130382	0.0305753	0.00785096	0.00830673	0.0084724	0.0150754	0.000602731	0.00738139	0.0109452	0.0163141	0.00336494	0.0196883	0.0510398	0.0283984	0.00860277	0.0127413	0.00801548	0.00465886	0.00269113	0.0161508	0.00152124	0.0162162	0.0299842	0.0170787	0.00452266	0.000516789	0.000893744	0.0148698	0.023332	0.000217067	0.0148513	0.0215523	0.0167506	0.00789438	0.0439259	0.0111451	0.00300772	0.018281	0.0147566	0.0177472	0.0017604	0.012292	0.00969427	0.977702	1.05574	0.770387	1.229613	0.363806	0.61071	0.857402	1.16631	1.63744	2.74872	0.7311202	1.596098	2.315197	0.0493443	0.0115302	0.00698521	0.0148167	0.0207383	0.0486322	0.0124875	0.0132125	0.013476	0.0239785	0.000958687	0.0117406	0.0174091	0.0259488	0.00535218	0.0313157	0.0811825	0.0451697	0.0136833	0.020266	0.0127492	0.00741026	0.00428044	0.025689	0.00241964	0.0257931	0.047692	0.0271649	0.00719362	0.000821991	0.00142156	0.0236515	0.0371112	0.00034526	0.023622	0.0342805	0.026643	0.0125566	0.0698673	0.0177271	0.00478399	0.0290772	0.0234715	0.0282282	0.00280005	0.0195513	0.0154194	0.753637	0.246363	0.7536372	0.6287047
7200	-57.18162	-121.4769	64.29532	0.0265134	0.0195152	0.016654	0.0122894	0.0401536	0.00720631	0.0120342	0.0312665	0.00480529	0.00188809	0.00012955	0.0495317	0.00526115	0.00397526	0.00754731	0.000688076	0.020346	0.0460706	0.00170674	0.00187712	0.0109815	0.00556596	0.00460295	0.050089	0.00154632	0.0288622	0.0220443	0.012096	0.0408216	0.00612526	0.00123292	0.00544594	0.052918	0.000663564	0.0127359	0.00497604	0.0226113	0.00651805	0.0311133	0.0141447	0.0192989	0.0428094	0.0215383	0.0225148	0.035459	0.00482082	0.0256875	0.585738	2.03566	1.195693	0.8043068	0.685828	0.831997	0.944234	1.05906	1.20193	1.45809	0.2726902	0.6726698	0.719348	0.0324648	0.0238957	0.0203922	0.0150479	0.0491667	0.00882387	0.0147354	0.0382847	0.00588391	0.0023119	0.000158629	0.0606498	0.0064421	0.00486757	0.00924142	0.000842525	0.024913	0.0564118	0.00208984	0.00229847	0.0134464	0.00681533	0.00563615	0.0613322	0.00189342	0.0353407	0.0269925	0.0148112	0.0499846	0.00750017	0.00150967	0.00666836	0.0647963	0.000812511	0.0155947	0.00609298	0.0276868	0.00798113	0.0380971	0.0173197	0.0236308	0.0524187	0.0263729	0.0275686	0.0434184	0.00590292	0.0314535	0.604381	0.395619	0.6043806	0.8166831
7236	-57.52204	-122.8625	65.34042	0.0127087	0.0055206	0.00654425	0.00936699	0.00139492	0.0080285	0.0143021	0.00208488	0.00233219	0.0237684	0.000581945	0.0136308	0.000765644	0.000657247	0.00700231	0.00391655	0.0026468	0.00863337	0.000330179	0.00397076	0.00282495	0.0016175	0.000339943	0.0142451	0.00442619	0.00335999	0.016621	0.0122962	0.00874403	0.00179988	0.000191121	0.00694056	0.0164614	0.01571	0.0219569	0.00166294	0.0206485	0.00539743	0.0127555	0.0156145	0.00387959	0.0030256	0.00190817	0.0199556	0.00989083	0.000749425	0.011282	0.715323	1.71169	1.749611	0.2503893	0.922064	0.9612	0.98773	1.01242	1.04037	1.08452	0.05867052	0.1431115	1.044761	0.0350593	0.0152296	0.0180535	0.0258405	0.00384813	0.0221481	0.039455	0.00575153	0.00643376	0.0655694	0.0016054	0.0376031	0.00211217	0.00181313	0.0193172	0.0108045	0.00730168	0.0238167	0.000910859	0.0109541	0.00779314	0.00446216	0.000937795	0.0392976	0.0122105	0.00926915	0.0458519	0.0339213	0.024122	0.00496529	0.000527243	0.0191468	0.0454118	0.043339	0.0605721	0.00458751	0.0569626	0.0148898	0.0351883	0.0430755	0.0107026	0.00834666	0.00526404	0.0550512	0.0272856	0.00206743	0.0311234	0.326098	0.673902	0.3260979	0.362492
7272	-53.36707	-117.9932	64.62611	0.0131081	0.0271639	0.0124949	0.00275287	0.00572672	0.0522618	0.0239464	0.0152571	0.00851983	0.00834993	0.0031978	0.00803827	0.0056872	0.000358237	0.00351385	0.0660818	0.0100436	0.014212	0.00026272	0.00279054	0.0046274	0.00654345	0.00154807	0.00177983	0.00406764	0.0526202	0.0170122	0.0124222	0.0344275	0.0112668	0.00641878	0.0206406	0.0809474	0.000865762	0.00969304	0.00976868	0.0541147	0.0161271	0.0894783	0.0130981	0.0209358	0.0384908	0.00424177	0.0144853	0.00790378	0.0103172	0.00807763	0.468737	2.32816	1.277209	0.7227908	0.582644	0.768399	0.921097	1.08566	1.30141	1.71631	0.3905861	0.5659142	0.5033342	0.0156854	0.0325048	0.0149517	0.00329414	0.0068527	0.0625375	0.0286547	0.0182569	0.010195	0.00999169	0.00382655	0.00961876	0.00680541	0.000428674	0.00420474	0.0790748	0.0120184	0.0170063	0.000314376	0.00333921	0.00553724	0.00783002	0.00185246	0.00212978	0.00486742	0.0629663	0.0203571	0.0148646	0.0411966	0.0134821	0.00768083	0.024699	0.0968632	0.00103599	0.0115989	0.0116894	0.0647547	0.019298	0.107071	0.0156734	0.0250522	0.0460589	0.00507578	0.0173334	0.00945781	0.0123457	0.00966585	0.729271	0.270729	0.729271	0.8356875
7308	-54.51562	-117.8139	63.29825	0.00676002	0.00348652	0.00596716	0.00431474	0.00678751	0.000698307	0.0220392	0.00102428	0.00525391	0.00611218	0.000466545	0.00744377	0.0043984	0.00127855	0.0059901	0.00341427	0.00434558	0.000816758	0.00694777	0.00142183	0.00184499	0.00109949	0.000601089	0.000299494	0.000599509	0.00771606	0.00577895	0.00432286	0.0146343	0.015793	0.00149567	0.00146076	0.0197249	0.00212428	0.00363621	0.00758471	0.0106762	0.00524747	0.00528506	0.00518141	0.00771889	0.00292009	0.000700541	0.000229151	0.0124175	0.00539575	5.38546e-05	0.68487	1.78782	1.281499	0.7185012	0.220528	0.478416	0.794521	1.25862	2.09023	4.53457	1.093084	0.5606726	0.9576868	0.0277608	0.0143178	0.0245048	0.017719	0.0278737	0.00286768	0.0905065	0.00420631	0.0215758	0.0251004	0.00191592	0.0305687	0.0180625	0.00525052	0.024599	0.0140211	0.0178456	0.00335411	0.0285318	0.00583889	0.00757668	0.00451517	0.00246844	0.00122991	0.00246195	0.0316869	0.0237319	0.0177523	0.0600976	0.0648557	0.00614215	0.00599878	0.0810026	0.00872359	0.0149325	0.0311475	0.0438431	0.0215493	0.0217037	0.021278	0.0316985	0.0119917	0.00287685	0.000941034	0.050994	0.0221583	0.00022116	0.739003	0.260997	0.739003	0.2435097
7344	-49.67185	-115.6007	65.92881	0.032211	0.00944519	0.0019115	0.00833232	0.0182372	0.0243084	0.0187255	0.0182008	0.00632154	0.0136959	0.00598021	0.0134431	0.0128924	0.000454027	0.00922696	0.00721415	0.0240002	0.0300832	0.0120936	0.00926705	0.0103061	0.0021683	0.00444493	0.00359144	0.0265299	0.00166451	0.0064778	0.00848807	0.0268405	0.0312211	0.0135539	0.00542747	0.0749154	0.0097927	0.0318424	0.000330273	0.0576587	0.0127207	0.0239664	0.0128424	0.0270431	0.0321005	0.0220068	0.000902052	0.00368582	0.00268003	0.00145063	0.334899	2.66275	1.70521	0.2947905	0.601974	0.780727	0.925682	1.08028	1.28086	1.6612	0.3669875	0.1728764	0.3144292	0.0440826	0.0129263	0.002616	0.0114033	0.0249587	0.0332675	0.0256269	0.0249089	0.00865139	0.0187436	0.00818427	0.0183976	0.017644	0.000621362	0.0126276	0.00987298	0.0328457	0.0411706	0.0165508	0.0126825	0.0141045	0.00296745	0.00608314	0.0049151	0.0363077	0.00227797	0.00886525	0.0116164	0.0367328	0.0427278	0.0185493	0.00742781	0.102526	0.0134019	0.0435781	0.000451997	0.0789093	0.0174091	0.0327994	0.0175755	0.03701	0.0439314	0.0301176	0.00123451	0.00504426	0.00366777	0.00198528	0.355694	0.644306	0.3556944	0.7306961
7380	-62.25403	-126.3004	64.04641	0.0174842	0.00655054	0.00620695	0.00819912	0.00584074	0.0313575	0.00690579	0.00313872	0.0080209	0.0164071	0.00985739	0.0148067	0.0104869	0.00253072	0.0227294	0.001717	0.00190507	0.00747381	0.0195065	0.0018456	0.00608248	0.0432685	0.00474324	0.0110297	0.0233763	0.00999032	0.0402569	0.00691288	0.00763671	0.021127	0.000470216	0.00633537	0.00656488	0.0172163	0.00981722	0.00843311	0.00489103	0.0174419	0.0306122	0.00782523	0.0109948	0.00335401	0.0112975	0.00599982	0.00200114	0.00341808	0.00311435	0.839272	1.40182	1.457401	0.5425993	0.565192	0.757086	0.916844	1.0907	1.32085	1.76931	0.4125763	0.3723062	1.496755	0.0331654	0.0124256	0.0117738	0.0155527	0.0110792	0.0594814	0.0130994	0.00595377	0.0152147	0.0311222	0.0186983	0.0280865	0.0198924	0.00480048	0.0431148	0.00325694	0.00361368	0.0141769	0.0370014	0.00350088	0.0115377	0.0820752	0.00899736	0.020922	0.0443421	0.0189504	0.0763625	0.0131129	0.0144859	0.0400753	0.000891942	0.0120174	0.0124528	0.0326572	0.0186221	0.0159966	0.0092777	0.0330852	0.0580677	0.0148435	0.0208557	0.00636215	0.0214301	0.0113809	0.00379593	0.00648368	0.00590755	0.657102	0.342898	0.6571018	0.5271818
7416	-69.62072	-133.7681	64.14741	0.0268082	0.00463585	0.0151685	0.00528651	0.00190055	0.00702592	0.018049	0.0493969	0.00609224	0.0127725	0.0272642	0.0148784	0.00580846	0.0227482	0.000897838	0.0031394	9.66653e-05	0.00835643	0.0138373	0.00484967	0.0110755	0.0153585	0.0165061	0.0273855	0.00948774	0.000768829	0.0205986	0.0229196	0.00492558	0.00525264	0.0103254	0.00697515	0.0243833	0.0035837	0.00222146	0.031426	0.053945	0.0429376	0.00982098	0.00262893	0.0129755	0.00961665	0.0339687	0.0042936	0.0177931	0.00255325	0.0198572	0.27105	2.82238	0.9909968	1.009003	0.259213	0.517654	0.814302	1.22805	1.93179	3.85783	0.976218	1.01817	0.2400903	0.0398577	0.00689247	0.0225521	0.00785985	0.00282569	0.010446	0.0268347	0.073442	0.00905779	0.0189899	0.0405357	0.0221209	0.00863587	0.0338215	0.00133488	0.00466758	0.00014372	0.0124241	0.020573	0.00721037	0.0164667	0.0228346	0.0245409	0.0407161	0.0141061	0.00114308	0.0306255	0.0340763	0.00732323	0.00780949	0.0153516	0.0103705	0.0362524	0.00532816	0.00330282	0.0467233	0.080204	0.0638385	0.0146016	0.00390862	0.0192917	0.0142978	0.0505038	0.00638362	0.0264543	0.0037961	0.0295232	0.535997	0.464003	0.5359969	0.6725967
7452	-52.12922	-117.5519	65.42271	0.0358485	0.00597047	0.0213571	0.00480807	0.0116212	0.00441679	0.00923453	0.0210642	0.00299339	0.00644256	0.00954836	0.00845377	0.00412562	0.00188712	0.00640265	0.055805	0.0406303	0.00527624	0.00560685	0.0229458	0.0165633	0.00312432	0.000619853	0.0282383	0.00710205	0.0084609	0.012291	0.0100455	0.0029577	0.0337885	0.014748	0.0357301	0.030719	0.00565748	0.00255459	0.00506967	0.00570043	0.0210867	0.0215504	0.0124687	0.0231512	0.00330545	0.0196639	0.0656607	0.0587807	0.0189727	0.0087284	0.48276	2.2931	1.546421	0.4535785	0.844667	0.920967	0.974641	1.02602	1.08581	1.1839	0.1220636	0.2933085	0.5263186	0.0470961	0.00784372	0.028058	0.00631661	0.0152674	0.00580257	0.0121319	0.0276732	0.00393257	0.00846393	0.0125442	0.0111062	0.00542005	0.00247921	0.0084115	0.073314	0.0533782	0.00693167	0.00736601	0.0301451	0.0217601	0.00410459	0.000814334	0.0370981	0.00933034	0.0111155	0.0161474	0.0131974	0.00388569	0.0443897	0.0193752	0.0469405	0.0403572	0.00743254	0.0033561	0.00666029	0.00748895	0.0277028	0.0283119	0.0163807	0.030415	0.00434254	0.0258335	0.086262	0.0772233	0.0249255	0.011467	0.652422	0.347578	0.652422	0.7611782
7488	-50.72121	-113.8419	63.12067	0.0204976	0.0024525	0.000489116	0.00168115	0.00537475	0.0108672	0.00104977	0.000210929	0.000865467	0.00515162	0.00089741	0.00448823	0.00174626	0.00042124	0.00341706	0.00860936	0.00611012	4.92763e-05	0.0021724	0.00324663	0.00221987	0.000353778	0.000315287	0.01144	0.0017202	0.00532899	0.00440221	0.00299506	0.00571062	0.0144207	0.00146207	0.00137331	0.00752509	0.00165521	0.00110601	0.00125512	0.00352427	0.00339875	0.0131296	0.00176144	0.00868587	0.00256921	0.000565313	0.00413584	0.00898033	0.00105319	0.00132198	0.57195	2.07013	1.148863	0.8511371	0.190601	0.44557	0.777084	1.28686	2.24432	5.24655	1.198538	0.7408517	0.6907187	0.106643	0.0127596	0.00254473	0.00874652	0.0279633	0.0565388	0.00546166	0.00109741	0.00450278	0.0268024	0.00466897	0.023351	0.00908531	0.00219159	0.017778	0.0447921	0.0317892	0.000256371	0.0113024	0.0168913	0.0115493	0.00184061	0.00164035	0.0595188	0.00894969	0.0277252	0.0229034	0.0155824	0.0297107	0.0750268	0.00760672	0.00714494	0.0391509	0.00861157	0.00575427	0.00653001	0.0183357	0.0176827	0.0683096	0.00916425	0.0451901	0.0133669	0.00294116	0.0215176	0.0467221	0.00547944	0.00687791	0.804665	0.195335	0.8046646	0.1922073
7524	-55.39585	-119.5671	64.17121	0.00932295	0.000163192	0.00816156	0.0106083	0.010794	0.0128135	0.0163592	0.000821362	0.00289506	0.00816166	0.00546486	0.0092637	0.00338003	0.00842544	0.00195046	0.0283708	0.027043	0.00654538	0.000331428	0.00829688	0.0372693	0.00722888	0.0137316	0.00226343	0.000150176	0.00276992	0.00440552	0.0121237	0.0100212	0.0238532	0.00835863	0.0108826	0.0641917	0.0194496	0.00159952	0.00738702	0.0120814	0.0118129	0.0195298	0.00178657	0.00826958	0.0155835	0.00351191	0.0221827	0.0178288	0.0218611	0.0260708	0.312034	2.71991	0.8817125	1.118288	0.408029	0.645852	0.872499	1.14613	1.54834	2.4508	0.6481708	1.268313	0.2868053	0.0164898	0.000288643	0.0144356	0.0187633	0.0190917	0.0226637	0.028935	0.00145277	0.00512057	0.0144358	0.00966586	0.016385	0.00597835	0.0149023	0.00344984	0.0501802	0.0478317	0.011577	0.000586205	0.0146749	0.0659194	0.0127859	0.0242875	0.00400339	0.000265621	0.00489924	0.00779217	0.0214435	0.0177248	0.0421899	0.0147842	0.0192483	0.113538	0.034401	0.00282913	0.0130656	0.0213687	0.0208938	0.0345429	0.00315996	0.0146266	0.0275629	0.00621162	0.0392352	0.0315343	0.0386663	0.0461122	0.923065	0.0769355	0.9230645	0.5653778
7560	-60.05784	-122.9267	62.86882	0.00952614	0.0202915	0.0022166	0.014557	0.0137811	0.00411553	0.0172637	0.0012297	0.00273188	0.0111916	0.00423527	0.0330743	0.000837973	0.00219562	0.00405675	0.0206356	0.00862374	0.000732469	0.00113455	0.00339127	0.0135889	0.00671471	0.00294451	0.00249905	0.0200684	0.000361594	0.0217896	0.00385884	0.000751773	0.0220406	0.0246026	0.0103654	0.0347379	0.0126185	0.00331181	0.00361818	0.00997545	0.00438844	0.042637	0.00205752	0.00704039	0.0107762	0.00796627	0.0181829	0.0269746	0.00269629	0.0038711	0.790757	1.52311	1.062441	0.9375589	0.249788	0.508386	0.809726	1.23499	1.96701	4.0034	1.003001	0.8824573	1.297934	0.0191958	0.0408887	0.0044666	0.0293334	0.0277699	0.00829308	0.0347875	0.00247792	0.00550492	0.0225518	0.00853437	0.0666471	0.00168857	0.00442433	0.00817463	0.0415821	0.0173774	0.00147598	0.00228619	0.00683364	0.0273827	0.0135306	0.0059334	0.00503577	0.0404392	0.000728637	0.0439075	0.00777583	0.00151488	0.0444134	0.049576	0.020887	0.0699993	0.0254271	0.00667353	0.00729088	0.0201012	0.00884301	0.0859165	0.00414606	0.0141869	0.0217148	0.0160526	0.0366397	0.0543558	0.00543322	0.00780055	0.786711	0.213289	0.7867111	0.4962606
7596	-54.85828	-119.1167	64.25838	0.00632937	0.00018176	0.00367709	0.00132791	0.011305	0.00707036	0.0170849	0.0227439	0.0033673	0.00379547	0.00911838	0.0185341	9.32421e-05	0.0130821	0.00348767	0.016144	0.0171964	0.000144187	0.00130355	0.00341022	0.00735793	0.00179207	0.00628923	0.00146137	0.00404968	0.00059736	0.000774984	0.0355855	0.0122785	0.00800284	0.0103111	0.0211536	0.0316892	0.0121694	0.0081648	0.0103403	0.00444663	0.00137266	0.0033484	0.0060972	0.00600552	0.0144677	0.0116603	0.00355597	0.0107855	0.010607	0.0143405	0.302894	2.74277	1.355012	0.6449881	0.125968	0.364078	0.729627	1.37056	2.74667	7.93855	1.498004	0.4760018	0.2760843	0.0151383	0.000434726	0.00879472	0.00317604	0.0270388	0.0169106	0.0408631	0.054398	0.00805378	0.00907785	0.021809	0.0443292	0.000223013	0.0312892	0.00834166	0.0386126	0.0411296	0.00034486	0.00311777	0.00815642	0.0175984	0.0042862	0.0150423	0.00349525	0.00968586	0.00142874	0.00185357	0.0851119	0.0293672	0.0191409	0.0246617	0.0505943	0.0757929	0.0291064	0.0195282	0.0247316	0.0106353	0.00328307	0.00800857	0.014583	0.0143638	0.0346032	0.0278887	0.00850502	0.0257964	0.0253694	0.0342989	0.559934	0.440066	0.5599345	0.4181021
7632	-60.57394	-126.0694	65.49543	0.048704	0.0158208	0.00429943	0.00194484	0.00098615	0.0422618	0.0228982	0.0248137	0.00609568	0.0294076	0.0157105	0.0139525	0.0134435	0.010671	0.0263346	0.00916078	0.00360208	0.0453905	0.00604611	0.00934054	0.0469195	0.00102222	0.00570127	0.00378887	0.00638062	0.0390159	0.00809376	0.0105713	0.00579853	0.0328416	0.0181501	0.0211818	0.0655157	0.00671796	0.00939841	0.0338632	0.00486706	0.0108679	0.0405422	0.000283125	0.0346443	0.008504	0.00382736	0.0164481	0.00822135	0.00572521	0.0107052	0.166569	3.08358	1.635016	0.364984	0.21716	0.474839	0.792662	1.26157	2.10598	4.6049	1.104213	0.2232296	0.1350451	0.0600928	0.0195203	0.00530478	0.00239962	0.00121675	0.0521441	0.0282526	0.030616	0.00752106	0.0362842	0.0193842	0.0172151	0.0165871	0.0131662	0.0324925	0.0113029	0.00444437	0.0560044	0.00745991	0.0115247	0.0578909	0.00126125	0.00703442	0.00467484	0.00787264	0.0481392	0.00998636	0.0130432	0.00715444	0.0405212	0.0223942	0.0261349	0.0808356	0.00828886	0.0115961	0.0417816	0.00600515	0.0134092	0.0500224	0.00034933	0.0427454	0.0104925	0.00472233	0.0202942	0.0101438	0.00706397	0.0132084	0.66584	0.33416	0.6658401	0.8104809
7668	-56.61866	-120.3766	63.75796	0.0168527	0.00403852	0.0129829	1.07283e-05	0.00699172	0.00565531	0.0103664	0.000753951	0.0033134	0.00662388	0.00773142	0.0132903	0.00888651	0.00371179	0.00196138	0.0106574	0.00925982	0.00719428	0.019822	0.00183145	0.0103528	0.0059306	0.0063153	0.00412846	0.00046318	0.0036032	0.00691814	0.013098	0.00166805	0.00590435	0.00280007	0.00316405	0.00330842	0.0172195	0.0030972	0.0144842	0.00348906	0.00143348	0.0107438	0.00164279	0.0110481	0.0174345	0.0149782	0.0112982	0.00634206	0.00129652	0.00706148	0.648935	1.87766	1.16806	0.8319402	0.399233	0.639024	0.869611	1.14994	1.56489	2.5048	0.6639296	0.7122411	0.8640205	0.0493983	0.0118376	0.0380551	3.14466e-05	0.020494	0.0165767	0.0303859	0.00220997	0.00971217	0.0194158	0.0226622	0.0389563	0.026048	0.0108799	0.00574916	0.0312388	0.0271422	0.0210877	0.0581019	0.00536832	0.0303459	0.0173836	0.0185113	0.0121013	0.00135767	0.0105616	0.0202783	0.0383925	0.00488934	0.0173067	0.00820752	0.00927439	0.00969756	0.0504735	0.00907844	0.0424558	0.0102271	0.0042018	0.031492	0.0048153	0.0323839	0.0511036	0.0439037	0.0331172	0.0185897	0.00380032	0.0206985	0.757278	0.242722	0.7572777	0.3411595
7704	-50.44342	-114.1822	63.73879	0.016686	0.00415039	0.00433926	0.00397305	0.0117607	0.00262584	0.0115892	0.00154505	0.00553911	0.0213427	0.0243416	0.00925057	0.00360566	0.00160605	0.00236323	0.0084814	0.00543386	0.00195298	0.000275233	0.00377329	0.00754229	0.00410328	0.00464798	0.00236848	0.00178403	0.00108038	0.00888554	0.00197189	0.0184611	0.00557782	0.00674207	0.00145094	0.00390617	0.0130444	0.000375288	0.0055005	0.00425184	0.0119849	0.0044696	0.0157849	0.001016	0.00633677	0.00693087	0.00336766	0.0242045	0.00165525	0.000310668	0.318099	2.70475	1.163562	0.8364378	0.119291	0.354535	0.723605	1.38197	2.8206	8.38288	1.537383	0.7188596	0.2940189	0.053414	0.0132859	0.0138905	0.0127182	0.0376475	0.00840563	0.0370985	0.00494589	0.0177314	0.0683207	0.0779203	0.0296122	0.0115422	0.00514117	0.00756499	0.02715	0.0173945	0.00625172	0.000881057	0.0120788	0.0241438	0.0131351	0.0148788	0.00758179	0.0057109	0.00345842	0.0284437	0.00631226	0.0590962	0.0178553	0.0215822	0.00464465	0.0125041	0.0417567	0.00120134	0.0176078	0.0136107	0.0383652	0.0143077	0.0505295	0.00325235	0.0202848	0.0221866	0.0107803	0.0774815	0.00529866	0.000994488	0.80102	0.19898	0.8010201	0.3123902
7740	-54.74425	-118.7095	63.96524	0.0403599	0.00495076	0.00524184	0.02976	0.00574609	0.0344974	0.0116075	0.0601943	0.0414046	0.0174547	0.0076064	0.00592224	0.0202836	0.0139693	0.00300307	0.00679361	0.00706153	0.00910025	3.25328e-05	0.00118986	0.00593364	0.00764883	0.00965767	0.00531294	0.000520924	0.00956427	0.0317899	0.0399421	0.0647509	0.000868461	0.0156362	0.0170333	0.00202902	0.0149292	0.00610957	0.0304288	0.0298187	0.0331996	0.0171004	0.0109047	0.00541688	0.00159061	0.0110707	0.0244212	0.0191418	0.0336674	4.21846e-06	0.436718	2.4082	1.291589	0.7084109	0.1877	0.442248	0.775273	1.28987	2.26117	5.32766	1.209631	0.5484801	0.4533652	0.0520994	0.00639079	0.00676653	0.0384163	0.00741745	0.0445317	0.0149838	0.0777031	0.0534479	0.0225317	0.00981888	0.00764484	0.0261835	0.0180325	0.00387657	0.00876967	0.00911552	0.0117472	4.19956e-05	0.00153595	0.00765956	0.00987365	0.0124668	0.00685832	0.000672445	0.0123462	0.0410367	0.05156	0.083585	0.00112107	0.0201843	0.0219877	0.0026192	0.0192717	0.00788667	0.0392796	0.038492	0.0428563	0.0220745	0.0140766	0.00699249	0.00205327	0.0142909	0.0315246	0.0247096	0.0434603	5.44549e-06	0.765262	0.234738	0.7652618	0.7746713
7776	-62.04669	-122.7194	60.67275	0.0275019	0.000206354	0.00818765	0.00529897	0.00502743	0.0125837	0.0321705	0.0344807	0.00167692	0.0017191	0.00862072	0.00659621	0.0231815	0.00686137	0.0110315	0.00225256	0.00513085	0.00707999	0.00722114	0.00308895	0.0303786	0.0178238	0.00394827	0.0152238	0.011621	0.0135027	0.0105833	0.0133669	0.000498612	0.00897898	0.00742791	0.0288569	0.00579041	0.00111647	0.00197445	0.00573924	0.0350277	0.0198103	0.000250321	0.000117526	0.0594005	0.00902259	0.0462547	0.0336111	0.0350322	0.00965704	0.0120917	1.16409	0.589777	0.7562942	1.243706	0.301926	0.55763	0.833422	1.19987	1.7933	3.31207	0.8659274	1.644473	4.934444	0.0425051	0.000318927	0.0126543	0.00818975	0.00777008	0.0194485	0.0497206	0.0532912	0.00259174	0.00265694	0.0133236	0.0101947	0.0358279	0.0106045	0.0170496	0.00348141	0.00792991	0.0109424	0.0111605	0.00477409	0.0469512	0.0275473	0.00610219	0.0235289	0.0179607	0.0208688	0.0163568	0.020659	0.000770623	0.0138773	0.0114801	0.0445994	0.00894929	0.00172554	0.00305158	0.0088702	0.0541365	0.0306176	0.00038688	0.00018164	0.0918056	0.0139447	0.0714882	0.0519472	0.0541435	0.0149253	0.0186881	0.817714	0.182286	0.8177137	0.6470248
