Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
5328	-53.05606	-116.2727	63.2166	0.0538546	0.0156108	0.00560526	0.00890096	0.00383888	0.0157765	0.0195475	0.0160521	0.0109063	0.00809808	0.0195354	0.00370838	0.00130425	0.00717501	0.00288238	0.00516982	0.00487696	0.00767537	0.00678356	0.000359868	0.00221334	0.00919949	0.000171435	0.0161007	0.0103139	0.00035769	0.00144212	0.0341198	0.000304879	0.00632295	0.0139888	0.0174924	0.00791361	0.0196393	0.00150258	0.00881104	0.0328538	0.00277461	0.0144342	0.0230836	0.0212103	0.00520687	0.000857819	0.00236995	0.00435146	0.0311026	0.0285562	0.744307	1.63923	1.116147	0.8838525	0.289247	0.546084	0.827999	1.20773	1.83122	3.45725	0.8969487	0.7918779	1.135147	0.100784	0.0292141	0.0104897	0.0166573	0.00718411	0.0295243	0.0365813	0.03004	0.0204101	0.0151548	0.0365587	0.00693988	0.00244079	0.0134274	0.0053941	0.00967483	0.00912678	0.0143637	0.0126948	0.00067346	0.00414207	0.017216	0.000320825	0.030131	0.0193015	0.000669384	0.00269879	0.0638519	0.000570553	0.0118328	0.0261787	0.0327354	0.0148096	0.0367531	0.00281194	0.016489	0.0614828	0.00519243	0.0270123	0.0431988	0.0396931	0.00974418	0.00160533	0.00443515	0.00814336	0.0582056	0.0534403	0.68343	0.31657	0.6834302	0.5343573
5364	-63.95286	-127.9233	63.97047	0.040848	0.0142262	0.0156702	0.0139032	0.000402108	0.0431888	0.00619509	0.0108467	0.0722221	0.0104811	0.00730391	0.0227856	4.71722e-05	0.0164762	0.00566171	0.0107258	0.0116957	0.00954006	0.022471	0.00255788	0.00672207	0.0240844	0.0031555	0.0306132	0.0129906	0.00815837	0.0327743	0.0153407	0.00370501	0.0261045	0.0121105	0.00683455	0.00260007	0.0230108	0.00515077	0.00208049	0.00496187	0.0195093	0.00805119	0.0619994	0.0857747	0.0467414	0.0226005	0.0101619	0.0158186	0.0770922	0.0401826	0.355787	2.61053	1.054631	0.9453695	0.315881	0.570055	0.839171	1.19165	1.75422	3.16575	0.8332566	0.8963987	0.3407226	0.0431989	0.0150449	0.0165721	0.0147034	0.000425251	0.0456745	0.00655164	0.011471	0.0763788	0.0110843	0.00772428	0.0240971	4.98872e-05	0.0174244	0.00598757	0.0113431	0.0123688	0.0100891	0.0237643	0.0027051	0.00710896	0.0254706	0.00333712	0.0323751	0.0137383	0.00862792	0.0346606	0.0162236	0.00391824	0.0276069	0.0128075	0.00722791	0.00274972	0.0243352	0.00544721	0.00220024	0.00524745	0.0206321	0.00851458	0.0655677	0.0907114	0.0494315	0.0239012	0.0107468	0.016729	0.0815292	0.0424953	0.583752	0.416248	0.5837521	0.9455778
5400	-64.47818	-127.5833	63.10509	0.0574185	0.0197739	0.0151707	0.0187205	0.0147896	0.0258778	0.0205897	0.0201647	0.014921	0.00188539	0.00204765	0.0493336	0.00174448	0.0187319	0.00326604	0.0246457	0.018095	0.00436742	0.0361212	0.00871056	0.0219862	0.0158855	0.0225966	0.00200023	0.0367038	0.0203803	0.0355913	0.00131971	0.0304659	0.00913938	0.00578841	0.0144116	0.0350274	0.021784	0.00780386	0.0396621	0.00954755	0.0396309	0.00796267	0.0417235	0.00458145	0.00616029	0.00744284	0.0759014	0.000180181	0.0336257	0.000117477	0.725977	1.68506	1.188898	0.8111017	0.262029	0.520388	0.815642	1.22603	1.92164	3.81637	0.9684059	0.6822297	1.07708	0.062155	0.0214051	0.0164221	0.0202648	0.0160096	0.0280124	0.0222881	0.0218281	0.0161519	0.00204092	0.00221656	0.0534032	0.00188839	0.0202771	0.00353546	0.0266787	0.0195877	0.00472769	0.0391008	0.0094291	0.0237998	0.0171959	0.0244606	0.00216523	0.0397315	0.0220615	0.0385273	0.00142858	0.032979	0.0098933	0.00626589	0.0156004	0.0379168	0.0235809	0.00844761	0.0429338	0.0103351	0.0429001	0.00861952	0.0451653	0.00495937	0.00666846	0.00805681	0.0821626	0.000195045	0.0363995	0.000127168	0.674904	0.325096	0.6749039	0.9237957
5436	-58.4842	-122.3467	63.86254	0.00843116	0.00747545	0.00879374	0.00188134	0.0139731	0.00976545	0.0211979	0.00277525	0.0106754	0.00253427	0.0111083	0.0145968	0.00527569	0.00471726	0.000554242	0.00972509	0.00504182	0.00138141	0.00337299	0.000121515	0.00024758	0.00538293	0.0012379	0.00951473	0.000917646	0.0184713	0.00507126	0.0013986	0.015289	0.00162641	0.000566909	0.00333082	0.016733	0.00367745	0.0054036	0.000401881	0.00114923	0.000987916	0.00267998	0.0189975	0.00437024	0.000882964	0.00720485	0.0113978	0.0124244	0.0039293	0.000443429	0.468315	2.32921	1.505922	0.4940779	0.105133	0.333349	0.709828	1.40879	2.99986	9.51178	1.628735	0.3280899	0.5026531	0.0283747	0.0251583	0.0295949	0.00633157	0.0470258	0.0328652	0.0713405	0.00933998	0.0359274	0.00852896	0.0373844	0.049125	0.0177551	0.0158757	0.00186527	0.0327294	0.016968	0.00464908	0.0113516	0.000408953	0.000833219	0.018116	0.00416609	0.0320214	0.0030883	0.0621643	0.0170671	0.00470692	0.0514544	0.00547362	0.00190791	0.0112097	0.0563142	0.0123763	0.0181856	0.00135251	0.00386769	0.00332479	0.00901935	0.0639352	0.0147078	0.00297157	0.0242476	0.0383587	0.0418138	0.0132239	0.00149234	0.625166	0.374834	0.6251659	0.2971367
5472	-63.55754	-124.5142	60.95665	0.0707902	0.0540425	0.0119913	0.00135986	0.0342064	0.0647689	0.0321011	0.00256037	0.0138607	0.0446625	0.0396737	0.0525956	0.0112944	0.00864271	0.00194674	0.00455265	0.0220873	0.00668668	0.0109207	0.0420906	0.000747842	0.0142913	0.0191756	0.00641883	0.0323731	0.0385415	0.00570928	0.07073	0.0020633	0.000423321	0.0123284	0.00985353	0.0118173	0.00830391	0.00998742	0.0396524	0.0116616	0.00530843	0.0195923	0.0065626	0.00665459	0.0264479	0.0169989	0.00886981	0.0321237	0.0561261	0.00342536	1.00548	0.986308	0.4798292	1.520171	0.588645	0.772248	0.922534	1.08397	1.29492	1.69882	0.383177	3.16815	2.548586	0.0702965	0.0536656	0.0119076	0.00135038	0.0339679	0.0643172	0.0318772	0.00254251	0.013764	0.044351	0.039397	0.0522288	0.0112156	0.00858244	0.00193317	0.0045209	0.0219333	0.00664004	0.0108445	0.0417971	0.000742627	0.0141916	0.0190418	0.00637406	0.0321473	0.0382727	0.00566946	0.0702367	0.00204891	0.000420369	0.0122424	0.00978481	0.0117349	0.00824599	0.00991777	0.0393758	0.0115803	0.00527141	0.0194557	0.00651683	0.00660818	0.0262635	0.0168804	0.00880795	0.0318996	0.0557347	0.00340147	0.886337	0.113663	0.8863367	1.007023
5508	-57.47948	-121.2952	63.81576	0.0322441	0.0150063	0.0148855	0.00477795	0.00817281	0.0522893	0.0493781	0.00888301	0.0201132	0.00592017	0.00154775	0.0137204	0.000534648	0.00171385	0.00069362	0.0252205	0.040455	0.0085577	0.0526966	0.022486	0.027371	0.0198974	0.00806649	0.00142752	0.0214204	0.0159167	0.00291581	0.0134703	0.0528274	0.021385	0.0297417	0.0131158	0.017603	0.015957	0.0446079	0.0387656	0.0133713	0.0185709	0.00589442	0.127958	0.00653051	0.00348351	0.00950316	0.0291539	0.02232	0.0020166	0.0363846	0.703788	1.74053	1.478695	0.5213046	0.334281	0.586015	0.846431	1.18143	1.70644	2.99149	0.7923185	0.3525436	1.010882	0.0322772	0.0150218	0.0149008	0.00478286	0.00818121	0.0523431	0.0494289	0.00889215	0.0201339	0.00592626	0.00154934	0.0137345	0.000535198	0.00171561	0.000694334	0.0252465	0.0404966	0.00856651	0.0527509	0.0225091	0.0273991	0.0199178	0.00807479	0.00142899	0.0214424	0.015933	0.00291881	0.0134842	0.0528817	0.021407	0.0297723	0.0131293	0.0176211	0.0159734	0.0446538	0.0388055	0.013385	0.01859	0.00590049	0.128089	0.00653723	0.00348709	0.00951294	0.0291839	0.022343	0.00201868	0.036422	0.654068	0.345932	0.6540678	0.9989723
5544	-51.77684	-117.2982	65.52141	0.0203306	0.0326107	0.0253012	0.00411643	0.00824902	0.00774955	0.0275459	0.0289248	0.0146295	0.00146119	0.00434213	0.0227613	0.00122509	0.00331951	0.00347126	0.051119	0.0473994	0.0151127	0.0473285	0.0117869	0.0186655	0.0161083	0.0108957	0.00341603	0.00216269	0.0220611	0.00155759	0.0136646	0.025297	0.0103284	0.0101691	0.00637048	0.0333596	0.028824	0.012105	0.00928993	0.00240587	0.000450852	0.026345	0.0124038	0.038976	0.0129784	0.0110977	0.0473654	0.0433068	0.00583904	0.00962006	0.133233	3.16692	1.340166	0.6598344	0.424231	0.658235	0.877684	1.13936	1.51921	2.3572	0.6200146	0.4923529	0.1051757	0.0249809	0.0400697	0.0310883	0.00505798	0.0101358	0.0095221	0.0338465	0.0355407	0.0179758	0.00179541	0.0053353	0.0279675	0.00150531	0.00407878	0.00426524	0.0628115	0.058241	0.0185694	0.058154	0.0144829	0.0229349	0.0197928	0.0133879	0.00419738	0.00265736	0.0271072	0.00191385	0.0167901	0.0310832	0.0126908	0.012495	0.00782759	0.0409899	0.0354169	0.0148738	0.0114148	0.00295616	0.000553975	0.0323709	0.0152409	0.047891	0.0159469	0.013636	0.0581992	0.0532124	0.0071746	0.0118205	0.570976	0.429024	0.5709759	0.8138488
5580	-55.74648	-120.2632	64.5167	0.0176103	0.0628741	0.000430185	0.0175115	0.00682351	0.014589	0.0317961	0.00300395	0.000403626	0.0275904	0.00194811	0.0385562	0.00195827	0.0210282	0.0121009	0.0340801	0.0190839	0.000325613	0.00957385	0.0121039	0.015838	0.00497289	0.0205304	0.00221392	0.00457719	0.0140846	0.0134819	0.00298322	0.00981936	0.0368611	0.00349706	0.00126107	0.0116826	0.0114252	0.0151093	0.00653128	0.00485119	0.00108896	0.0268308	0.00606498	0.0389875	0.0282789	0.00986872	0.033996	0.0273535	0.0010728	0.00118178	0.285545	2.78614	1.213778	0.7862222	0.256006	0.51452	0.812761	1.23037	1.94356	3.90616	0.985221	0.6477481	0.2562195	0.0256025	0.0914085	0.000625418	0.0254588	0.00992026	0.02121	0.0462262	0.00436725	0.000586806	0.0401119	0.00283222	0.0560544	0.002847	0.0305715	0.0175927	0.0495469	0.0277449	0.000473387	0.0139188	0.0175971	0.0230259	0.00722976	0.0298478	0.00321867	0.00665448	0.0204768	0.0196005	0.00433711	0.0142757	0.05359	0.00508415	0.00183339	0.0169846	0.0166103	0.0219664	0.0094954	0.00705283	0.00158317	0.0390075	0.00881748	0.0566813	0.0411128	0.0143475	0.0494246	0.0397674	0.00155967	0.00171811	0.593871	0.406129	0.5938709	0.6878361
5616	-55.4554	-119.498	64.04262	0.0715055	0.0283988	0.0202541	0.00468028	0.00228478	0.062684	0.015392	0.0152449	0.0049271	0.0158708	0.0158224	0.0395634	0.0022697	0.020755	0.0191969	0.0168713	0.0926999	0.00217027	0.00370403	0.0123162	0.0114219	0.00578047	0.0159925	0.00699295	0.0137662	0.0243107	0.00968462	0.000833684	0.0110133	0.0111168	0.00907133	0.00124864	0.0200948	0.0144549	0.0254142	0.0141134	0.0207951	0.00466857	0.0145227	0.0157546	0.0420261	0.0235391	0.0162016	0.00744958	0.0160064	0.0125509	0.00132936	0.446664	2.38334	1.348341	0.6516594	0.199884	0.456024	0.782727	1.27758	2.19287	5.0029	1.164154	0.4833047	0.4685268	0.0854546	0.0339388	0.0242052	0.0055933	0.00273049	0.0749122	0.0183946	0.0182188	0.00588827	0.0189668	0.0189089	0.0472813	0.00271247	0.0248038	0.0229418	0.0201625	0.110784	0.00259364	0.00442661	0.0147188	0.01365	0.00690811	0.0191123	0.00835711	0.0164516	0.0290532	0.0115739	0.000996318	0.0131618	0.0132855	0.0108409	0.00149222	0.0240149	0.0172747	0.030372	0.0168666	0.0248518	0.0055793	0.0173557	0.0188279	0.0502244	0.0281311	0.0193622	0.00890283	0.0191289	0.0149993	0.00158869	0.546917	0.453083	0.5469175	0.8367657
5652	-69.2814	-133.2863	64.00493	0.00591483	0.0329689	0.0162461	0.0105156	0.00214944	0.0152794	0.0115914	0.00176634	0.00300962	0.00386821	0.00106401	0.0113805	0.0161378	0.000287811	0.000222221	0.0162103	0.00704058	0.000698998	0.00833607	8.36317e-05	0.0209	0.0089286	0.0358282	0.012639	0.00807365	0.0145461	0.00507514	0.022384	0.00950976	0.00695137	0.0156248	0.00231416	0.0115352	0.0567998	0.00127461	0.0128989	0.0130478	0.00127888	0.0102808	0.00359038	0.0514752	0.0230484	0.0550388	0.0269801	0.0099479	0.0298432	0.017016	0.613038	1.9674	1.201587	0.798413	0.433388	0.665126	0.88054	1.13567	1.50347	2.3074	0.6045738	0.6644655	0.7789934	0.00907735	0.0505966	0.0249325	0.0161381	0.00329869	0.023449	0.017789	0.00271077	0.0046188	0.00593646	0.00163291	0.0174654	0.0247664	0.000441697	0.000341037	0.0248776	0.010805	0.00107274	0.0127932	0.000128348	0.0320748	0.0137025	0.0549847	0.0193969	0.0123905	0.0223236	0.00778871	0.0343522	0.0145944	0.0106681	0.0239791	0.00355149	0.0177028	0.0871694	0.00195612	0.0197957	0.0200241	0.00196267	0.0157777	0.00551007	0.0789979	0.0353719	0.0844668	0.0414057	0.0152668	0.0457998	0.0261141	0.488648	0.511352	0.4886485	0.6516027
5688	-49.54809	-114.0655	64.51742	0.0733845	0.0345593	0.00940765	0.0121308	0.0157263	0.0123009	0.0492464	0.0144075	0.00559794	0.0302465	0.0105292	0.00861395	0.000711469	0.000250544	0.0126626	0.0139246	0.0315496	0.00598715	0.011314	0.0230578	0.00494378	0.0181734	0.020874	0.00050346	0.00511124	0.000932239	0.00575606	0.00654139	0.0280393	0.0184049	0.00205496	0.0152575	0.0574768	0.00285468	0.0234523	0.0358356	0.0178354	0.0490085	0.0348908	0.0328993	0.0235739	0.0677607	0.00306123	0.00268617	0.00765589	0.0302299	0.00720045	0.346111	2.63472	1.186652	0.8133476	0.431325	0.66358	0.879901	1.13649	1.50698	2.31843	0.6080231	0.6854135	0.3284135	0.0816633	0.0384581	0.010469	0.0134993	0.0175005	0.0136886	0.0548021	0.0160329	0.00622947	0.0336587	0.0117171	0.00958573	0.000791733	0.000278809	0.0140911	0.0154955	0.0351088	0.00666258	0.0125903	0.025659	0.0055015	0.0202236	0.0232289	0.000560257	0.00568787	0.00103741	0.00640542	0.00727935	0.0312026	0.0204812	0.00228679	0.0169788	0.063961	0.00317673	0.026098	0.0398784	0.0198475	0.0545373	0.038827	0.0366108	0.0262334	0.075405	0.00340658	0.00298921	0.00851958	0.0336403	0.00801276	0.814422	0.185578	0.8144219	0.8986226
5724	-56.88576	-119.297	62.41128	0.0440816	0.00375309	0.0150131	0.00213415	0.00652526	0.0665682	0.0188526	0.00991502	0.0105027	0.0213039	0.0286686	0.0186697	0.002642	0.00137762	0.00657621	0.00988702	0.0159189	0.0207894	0.0023035	0.0181257	0.00771394	0.00446806	0.00907556	0.00857768	0.0266735	0.000324979	0.0069777	0.00682331	0.0284625	0.0218648	0.00181327	0.00180238	0.00968618	0.0294876	0.00827334	0.00462244	0.0490927	0.0582217	0.0248751	0.0427248	0.0157637	0.0150345	0.0301562	0.00693428	0.0271589	0.0226318	0.0041135	1.08525	0.786863	1.231273	0.7687268	0.505676	0.717097	0.901453	1.10932	1.39451	1.97755	0.4930313	0.6243349	3.448043	0.055312	0.00470924	0.018838	0.00267786	0.00818766	0.0835274	0.0236556	0.012441	0.0131785	0.0267313	0.0359724	0.0234261	0.00331508	0.00172858	0.00825159	0.0124059	0.0199744	0.0260858	0.00289034	0.0227435	0.00967917	0.00560636	0.0113877	0.010763	0.0334689	0.000407771	0.00875536	0.00856165	0.0357137	0.0274352	0.00227523	0.00226156	0.0121539	0.037	0.0103811	0.00580006	0.0615997	0.0730545	0.0312124	0.0536096	0.0197797	0.0188647	0.0378389	0.00870088	0.034078	0.0283976	0.00516147	0.81201	0.18799	0.8120097	0.7969627
5760	-56.4456	-120.9582	64.51261	0.0130147	0.00791897	0.00321375	0.000931229	0.0340534	0.0562623	0.00852806	0.0225696	0.00787058	0.0272884	0.0228625	0.049818	0.0257343	0.00452239	0.00646679	0.0172157	0.0456754	0.00699726	0.00599847	0.00367117	0.0107836	0.020477	0.00719048	0.000721325	0.00574556	0.00210792	0.00897076	0.00946664	0.0254245	0.00942242	0.00777457	0.0184962	0.0056797	0.00742724	0.00594836	0.0028292	0.0353476	0.0646672	0.00937407	0.046009	0.0188037	0.0236153	0.0261123	0.0503648	0.0216934	0.00964573	0.0180417	0.388449	2.52888	1.355754	0.6442457	0.304663	0.560089	0.834566	1.19823	1.78543	3.28232	0.8594033	0.4751936	0.3840136	0.0154431	0.00939654	0.0038134	0.00110498	0.0404073	0.0667601	0.0101193	0.0267808	0.00933912	0.0323801	0.0271284	0.0591134	0.030536	0.0053662	0.00767341	0.020428	0.0541978	0.00830286	0.00711771	0.00435616	0.0127957	0.0242977	0.00853212	0.000855915	0.0068176	0.00250123	0.0106446	0.011233	0.0301684	0.0111805	0.00922521	0.0219474	0.00673946	0.00881306	0.00705825	0.00335709	0.041943	0.0767332	0.0111231	0.0545937	0.0223122	0.0280216	0.0309846	0.0597622	0.0257411	0.0114455	0.0214081	0.823571	0.176429	0.8235709	0.8427533
5796	-52.68274	-117.821	65.13827	0.0487468	0.0343767	0.00228844	0.00701825	0.000605539	0.0263896	0.0221177	0.00605286	0.00136616	0.03612	0.00679481	0.0256526	0.0124415	0.0218096	0.00680271	0.004726	0.05877	0.0163958	0.00576189	0.0102564	0.00108825	0.0126327	0.0267215	0.00677417	0.0219385	0.0236821	0.00814999	0.0406366	0.0126237	0.0498814	0.0109385	0.00144141	0.0753211	0.0384417	0.0233156	0.00855406	0.0271222	0.0110034	0.0160306	0.0115795	0.037991	0.0184914	0.0452457	0.0173288	0.0092318	0.0167814	0.000547443	0.318446	2.70389	1.181239	0.8187608	0.962327	0.981446	0.994174	1.00586	1.0189	1.03915	0.02776683	0.6931372	0.2944336	0.0525295	0.0370444	0.00246602	0.00756287	0.000652528	0.0284374	0.0238341	0.00652256	0.00147217	0.0389229	0.00732209	0.0276433	0.013407	0.023502	0.0073306	0.00509273	0.0633306	0.0176681	0.00620901	0.0110522	0.0011727	0.013613	0.0287951	0.00729985	0.0236409	0.0255198	0.00878243	0.04379	0.0136033	0.0537522	0.0117874	0.00155326	0.0811661	0.0414248	0.0251249	0.00921786	0.0292269	0.0118572	0.0172746	0.0124781	0.0409392	0.0199263	0.0487568	0.0186735	0.00994819	0.0180836	0.000589924	0.741028	0.258972	0.7410276	0.927988
5832	-57.67949	-121.4657	63.78619	0.0221118	0.00194061	0.0027406	0.0163867	0.000287377	0.040239	0.0407149	0.00723824	0.021253	0.0183459	0.0164438	0.0132279	0.00758268	0.00329979	0.00322566	0.0119727	0.0475406	0.00889786	0.00468966	0.0089263	0.0636376	0.0272949	0.0173719	0.00345179	0.0388996	0.00687211	0.0133152	0.0112636	0.0184143	0.000453718	0.0177627	0.0140583	0.0463574	0.0370332	0.0104684	0.00452092	0.00081868	0.0055557	0.0234892	0.00105407	0.0505223	0.00636762	0.0115034	0.00596981	0.0132583	0.0368661	0.000832985	0.422563	2.44359	0.8404756	1.159524	0.480973	0.699793	0.894609	1.11781	1.42899	2.07912	0.529246	1.379605	0.4323173	0.0281866	0.00247376	0.00349353	0.0208887	0.000366328	0.051294	0.0519006	0.00922682	0.0270918	0.0233861	0.0209614	0.016862	0.00966588	0.00420634	0.00411185	0.015262	0.0606015	0.0113424	0.00597805	0.0113786	0.0811209	0.0347937	0.0221444	0.0044001	0.0495865	0.00876009	0.0169733	0.0143581	0.0234733	0.000578369	0.0226427	0.0179206	0.0590932	0.0472073	0.0133444	0.00576296	0.0010436	0.00708203	0.0299424	0.00134365	0.0644023	0.008117	0.0146638	0.00760991	0.0169008	0.0469943	0.00106183	0.786368	0.213632	0.7863681	0.7844789
5868	-62.42015	-125.6604	63.24024	0.0514284	0.00735011	0.0482109	0.00134612	0.00369715	0.0458422	0.0419347	0.0805212	0.0167877	0.0127009	0.0265815	0.0286684	0.00226399	0.0231442	0.00478675	0.0120832	0.0379887	0.00886846	0.000986557	0.04655	0.0197294	0.0078768	0.0514248	0.0164585	0.0608531	0.012986	0.0357151	0.138439	0.0330461	0.0282623	0.0712937	0.171347	0.0553233	0.00250082	0.0566597	0.0515895	0.0763321	0.0225067	0.0334346	0.0170794	0.0119839	0.000130081	0.137178	0.0464209	0.0193576	0.0114531	0.0558989	0.346135	2.63466	1.059134	0.9408665	0.430208	0.662741	0.879554	1.13694	1.50888	2.32446	0.6098994	0.888336	0.3284438	0.0294377	0.00420722	0.0275961	0.000770525	0.00211626	0.0262402	0.0240035	0.0460906	0.00960931	0.00727003	0.0152153	0.0164099	0.00129591	0.0132478	0.00273995	0.00691646	0.0217448	0.00507633	0.000564708	0.0266453	0.0112932	0.0045087	0.0294357	0.00942091	0.0348325	0.00743321	0.0204434	0.0792428	0.0189157	0.0161774	0.0408087	0.0980797	0.0316672	0.00143147	0.0324322	0.02953	0.0436927	0.0128829	0.0191381	0.00977631	0.00685962	7.44587e-05	0.0785211	0.0265714	0.0110804	0.00655581	0.0319967	0.848481	0.151519	0.8484811	1.747022
5904	-48.42696	-110.6118	62.18481	0.00502913	0.000652682	0.0008275	0.000173672	0.000682521	0.00135589	0.000673718	0.00062099	0.000334481	0.000183071	7.876e-05	0.002687	9.92928e-05	0.000741071	0.00154921	0.000697818	0.00420987	0.000307555	0.000384133	0.000310578	0.000375063	0.000134537	0.00088205	0.00110811	0.000836427	0.00646019	0.0015313	0.00228309	0.000354046	0.00230628	0.00222776	0.000377857	0.00147911	0.00109985	0.000281031	0.00259932	0.00618737	0.00202573	0.00516908	0.000308729	6.94199e-05	8.45776e-05	0.00169091	0.00183847	0.00214437	0.00372981	0.0011079	0.326751	2.68312	1.318831	0.6811694	0.0388124	0.205039	0.609966	1.63943	4.87711	25.765	2.349262	0.516495	0.3044509	0.0715469	0.00928538	0.0117724	0.00247074	0.00970989	0.0192895	0.00958466	0.00883452	0.0047585	0.00260446	0.00112048	0.0382267	0.00141259	0.0105428	0.0220399	0.00992752	0.0598918	0.00437543	0.00546487	0.00441844	0.00533583	0.00191399	0.0125485	0.0157645	0.0118994	0.091906	0.0217851	0.0324804	0.00503684	0.0328103	0.0316932	0.00537559	0.0210425	0.0156471	0.00399809	0.0369792	0.0880246	0.028819	0.0735379	0.00439213	0.000987602	0.00120324	0.0240558	0.026155	0.0305069	0.0530621	0.0157616	0.644079	0.355921	0.6440788	0.07029132
5940	-60.58563	-124.3249	63.73927	0.00576864	0.000353614	0.00153276	0.000556459	0.000869341	0.00115169	0.00618749	0.00148217	0.00031703	0.000608889	0.000236995	0.0109041	0.000920074	0.0100061	0.00229895	0.0188814	0.00849793	0.00249542	0.00159038	0.00392312	0.00192221	0.00311856	0.00217764	0.00225148	0.00136717	0.0230718	0.0166788	0.00122328	0.000509396	0.00697471	0.00177436	0.000443505	0.00382218	0.00314698	0.00191028	0.00403567	0.0226189	0.0118429	0.013597	0.00174801	0.00145694	0.00790201	0.00247208	0.00263162	0.00033936	0.00879414	0.00430281	0.576648	2.05838	1.563235	0.4367655	0.133487	0.374519	0.736091	1.35853	2.67009	7.49139	1.456083	0.2793986	0.7003667	0.0250032	0.00153268	0.00664348	0.00241188	0.00376801	0.00499178	0.0268186	0.0064242	0.00137411	0.00263913	0.00102721	0.0472619	0.0039879	0.0433696	0.00996439	0.081838	0.0368328	0.010816	0.00689324	0.0170041	0.00833151	0.0135169	0.0094386	0.00975864	0.00592578	0.100001	0.0722915	0.0053021	0.00220789	0.0302307	0.00769064	0.0019223	0.0165666	0.01364	0.0082798	0.0174919	0.0980378	0.051331	0.0589338	0.00757644	0.00631485	0.0342499	0.0107148	0.0114063	0.0014709	0.0381167	0.0186498	0.750212	0.249788	0.7502118	0.2307162
5976	-59.198	-123.3981	64.20005	0.0167358	0.00445853	0.000217793	0.0216191	0.00536443	0.00648795	0.0373219	0.00255699	0.00284993	0.000519441	0.0219724	0.0605107	0.00950388	0.00319663	0.00591095	0.034358	0.0423334	0.0113683	0.0171243	0.0101225	0.00554032	0.0314083	0.00206364	0.0089536	0.000374453	0.0180394	0.00777622	0.0153335	0.0251049	0.00536679	0.024577	0.00222134	0.0128419	0.000211471	0.0165632	0.00104094	0.00204848	0.00505126	0.0135313	0.0356622	0.031637	0.00115924	0.0163182	0.01222	0.00248889	0.0163647	0.0104781	0.664207	1.83948	1.093411	0.906589	0.908554	0.954306	0.985514	1.0147	1.04788	1.10065	0.06934332	0.8291384	0.9027103	0.0261943	0.00697835	0.000340882	0.0338374	0.00839623	0.0101547	0.058415	0.00400212	0.00446062	0.000813012	0.0343905	0.0947093	0.0148752	0.00500325	0.00925163	0.053776	0.0662589	0.0177933	0.0268025	0.0158435	0.00867153	0.0491593	0.00322994	0.0140139	0.000586082	0.0282347	0.0121711	0.0239995	0.0392934	0.00839993	0.0384671	0.00347677	0.0200997	0.000330988	0.0259241	0.00162924	0.00320621	0.00790607	0.0211788	0.0558173	0.0495172	0.00181441	0.0255407	0.0191263	0.00389553	0.0256135	0.0164	0.489232	0.510768	0.4892315	0.6389094
